player_id,full_name,team,position,adp,gp,mu_week,sd_week,season_mean,season_std,p10,p90,vorp,pos_rank,overall_rank
2028,Derek Carr,,QB,,10,15.226516853932583,9.30279747048003,215.56940058734008,32.86926223864232,174.6225916672004,257.68767738617805,-38.07601528074406,22.0,32.0
11632,Malik Nabers,NYG,WR,11.0,18,15.037270792365529,9.817868613714763,213.8147663178498,34.591627262224485,168.5413162540047,258.98628886622714,28.474505092684495,7.0,33.0
7523,Trevor Lawrence,JAX,QB,165.0,18,15.057134110140105,8.957675222404225,213.11576141714937,32.43866021660139,172.19776743851753,255.22893404192632,-40.52965445093477,23.0,34.0
11560,Caleb Williams,CHI,QB,109.7,3,14.914115244832848,9.03368543805494,211.60710878469814,32.09231590829491,170.635465445048,252.04893640759207,-42.038307083386,24.0,35.0
8155,Breece Hall,NYJ,RB,32.3,36,14.790494199181781,10.042186960368301,211.30571447381936,35.45521762756074,166.5953832504445,256.93890037330186,28.544799352115803,5.0,36.0
1373,Geno Smith,LV,QB,172.0,8,14.83832584269663,8.838648432972812,210.46043705518284,31.403395918473812,170.8616863363689,250.53118717047744,-43.184978812901306,25.0,37.0
7591,Justin Fields,NYJ,QB,103.7,17,14.505726720909207,10.65208939906958,210.04511363409478,37.60156101625207,162.49991755903807,257.85664717632585,-43.60030223398937,26.0,38.0
2216,Mike Evans,TB,WR,39.0,36,14.605089430306535,10.104005187925925,209.85285706969918,35.48924637961314,165.3680124151096,254.11661514275914,24.512595844533877,8.0,39.0
11584,Bucky Irving,TB,RB,19.3,13,14.807441699945045,8.762174653674988,209.34353497517117,31.187843435008155,169.33434314333834,249.13541898898023,26.582619853467605,6.0,40.0
9493,Puka Nacua,LAR,WR,10.7,35,14.476131897665605,10.756034339233727,207.9901802428166,36.96037575834295,160.59433353680282,255.66885700866123,22.649919017651285,9.0,41.0
5870,Daniel Jones,IND,QB,240.5,3,14.472202247191012,10.659855543710407,207.800214971509,37.28347750332233,160.623109224107,256.3541397994477,-45.845200896575136,27.0,42.0
5859,A.J. Brown,PHI,WR,21.7,36,14.494573216695585,10.001278820632685,207.70256494635717,35.1505238864326,163.14375364249292,253.70203344999186,22.362303721191864,10.0,43.0
11564,Drake Maye,NE,QB,124.3,11,14.649458937198068,8.695539176377059,207.07862532805876,31.83206224572305,167.01938549593865,247.04453698252348,-46.56679054002538,28.0,44.0
4983,DJ Moore,CHI,WR,47.7,36,14.471406863312128,9.878213726014952,206.9793247830978,34.99260719414511,163.32649672282957,252.21928728180052,21.639063557932502,11.0,45.0
8150,Kyren Williams,LAR,RB,25.0,34,14.396288944463471,10.06376144249779,206.56708254045554,34.4526034510872,162.98168714720373,250.89520689185184,23.806167418751983,7.0,46.0
2133,Davante Adams,LAR,WR,40.0,36,14.166208082706765,10.835101821207399,204.63134165701487,37.11462779770339,156.57373871591727,252.70941327497255,19.291080431849565,12.0,47.0
9758,C.J. Stroud,HOU,QB,131.7,33,14.257919877930366,9.107247119478469,203.39406489803554,32.45099648850304,162.24025231688984,246.02768207839162,-50.251350970048605,29.0,48.0
8162,Sam Howell,MIN,QB,,8,14.242168539325842,9.229140823078769,202.86035952029303,32.5987981086165,161.4645019421758,244.6013945631589,-50.78505634779111,30.0,49.0
96,Aaron Rodgers,PIT,QB,176.7,1,14.047811773744359,9.739951301692779,201.26748533788543,33.95306779950771,157.68967510431315,245.19463860423167,-52.37793053019871,31.0,50.0
4035,Alvin Kamara,NO,RB,40.0,36,14.012863459424803,10.2485923630776,200.97043864486284,36.04713917811397,155.9722154039447,247.11945498587102,18.209523523159277,8.0,51.0
8138,James Cook,BUF,RB,32.0,36,14.137751511265801,8.931543500515522,200.76349110798844,31.858885704087175,159.74718355307346,241.5046265094882,18.00257598628488,9.0,52.0
9224,Chase Brown,CIN,RB,23.3,10,13.92211410681277,9.280542458881195,198.7097986957939,33.03378528552078,156.80133051632436,240.75960079573622,15.948883574090331,10.0,53.0
2449,Stefon Diggs,NE,WR,91.3,26,14.00658383610849,8.491512104494603,198.62187401660205,30.454392073480275,160.02740303794778,237.6944645276776,13.281612791436743,13.0,54.0
4018,Joe Mixon,HOU,RB,61.7,36,13.908061725285464,9.256169371249678,198.41218399607908,32.83979143635593,156.08078810216796,241.96055810307357,15.651268874375518,11.0,55.0
7569,Nico Collins,HOU,WR,12.3,33,13.611149792429792,10.792893499061003,197.91566988605825,36.61620183483441,151.35952462619778,245.77459298518636,12.575408660892947,14.0,56.0
11604,Brock Bowers,LV,TE,18.0,18,13.906810133333334,8.191691498037336,196.87959467792857,29.123682386183955,159.51123065214858,234.36076603175943,43.890058544246244,1.0,57.0
8130,Trey McBride,ARI,TE,26.3,22,13.90746342857143,7.92393528112057,196.8029762615813,28.968557428615497,160.11694625815056,234.096580250502,43.813440127898986,2.0,58.0
4034,Christian McCaffrey,SF,RB,9.0,36,13.12765253862124,12.419908141277507,196.77051802134056,40.48898260260431,145.6699784493952,247.9629456186273,14.009602899637002,12.0,59.0
421,Matthew Stafford,LAR,QB,173.7,14,13.859620058260509,8.959905265502098,196.7400957135347,31.55829110729624,155.2767616485077,237.11072071775627,-56.90532015454943,32.0,60.0
5850,Josh Jacobs,GB,RB,17.0,36,13.824148134578984,8.765655972073626,196.42365959681683,30.947446705137953,155.62236192379618,236.49963453567358,13.662744475113271,13.0,61.0
11635,Ladd McConkey,LAC,WR,25.3,18,13.658514632735685,8.811455669338478,194.0258698526251,31.608371655330455,153.52495506111654,234.47104970498364,8.6856086274598,15.0,62.0
9226,De'Von Achane,MIA,RB,13.7,35,13.36493193749927,10.375788355091968,193.57916525204922,35.0841950489117,149.08005913965192,239.07132561282887,10.81825013034566,14.0,63.0
8112,Drake London,ATL,WR,18.7,36,13.386399146905724,9.243828113388949,191.73839542874984,32.218285365034355,150.70048487099206,233.73231818345656,6.398134203584533,16.0,64.0
5927,Terry McLaurin,WAS,WR,43.0,36,13.478248178137653,8.214589744315978,191.55643418280687,29.539375199741396,154.15559679866942,229.83115254151986,6.216172957641561,17.0,65.0
7543,Travis Etienne,JAX,RB,95.0,24,13.420079043780916,8.82710126332216,190.87783804966884,30.92433357182771,151.6899581281193,232.23768599308298,8.116922927965277,15.0,66.0
4017,Deshaun Watson,CLE,QB,,10,13.128335035750768,9.871187066918699,189.75894065897265,34.384513592906316,145.96482554480832,234.1420532637136,-63.886475209111495,33.0,67.0
8146,Garrett Wilson,NYJ,WR,35.7,36,13.375020488721804,7.696755558879487,189.39589177319527,27.956638110511854,154.36349981010528,225.23589026606035,4.055630548029967,18.0,68.0
3164,Ezekiel Elliott,,RB,,5,13.1713535122787,8.688159453219324,187.74964553751528,30.227056374804558,149.40147939273612,226.12135846279182,4.988730415811716,16.0,69.0
4037,Chris Godwin,TB,WR,84.3,25,13.2046406577775,8.204818671177998,187.29287476237033,29.15351697793917,150.43921967005502,224.22352949414352,1.9526135372050248,19.0,70.0
5892,David Montgomery,DET,RB,53.7,33,13.135325883861514,8.125409137969656,186.52507728758462,28.82980427070766,149.54794735269152,223.4276449392142,3.7641621658810607,17.0,71.0
4137,James Conner,ARI,RB,48.0,36,12.930588378518657,9.411879724045509,185.58425706467992,33.18189949049061,143.02854215284384,228.99914702126452,2.8233419429763558,18.0,72.0
10229,Rashee Rice,KC,WR,52.3,15,12.843609519525309,9.612882207470212,185.3402612251653,32.90677333691347,143.99756208478487,228.0939475867574,0.0,20.0,73.0
4068,Mike Williams,,WR,,3,12.834967418546364,9.295822587267994,184.30039790600412,31.891838252523378,143.41520251456922,224.64789342728977,-1.039863319161185,21.0,74.0
5045,Courtland Sutton,DEN,WR,51.3,25,12.878072186703763,8.25627102296726,183.43136282126895,28.984809569671338,145.62612015024166,220.00817885371296,-1.9088984038963588,22.0,75.0
4111,D'Onta Foreman,,RB,,3,12.507533980582526,10.246511026243548,182.76091512170356,34.2543433125058,138.67364254211353,227.28627136929887,0.0,19.0,76.0
4144,Jonnu Smith,PIT,TE,121.0,7,12.839637654135336,6.920722985840503,180.9770426990691,24.877943489524345,149.1718348473064,213.30036877266906,27.98750656538678,3.0,77.0
4981,Calvin Ridley,TEN,WR,69.0,31,12.690159317793588,8.533951312728055,180.7488204117978,30.16025747129209,142.41089556603845,219.56598715964012,-4.591440813367512,23.0,78.0
4217,George Kittle,SF,TE,36.3,36,12.584709714285713,8.516980578154486,179.16489778355103,30.266543084044343,140.4688635704711,218.9755019025237,26.175361649868705,4.0,79.0
1479,Keenan Allen,LAC,WR,159.7,28,11.860623556969347,11.753200289853503,179.12603345135386,37.9990608688612,130.5187919149918,229.04043538203172,-6.214227773811444,24.0,80.0
9753,Zach Charbonnet,SEA,RB,107.7,13,12.298509895585275,9.625034108229505,178.89769584420316,32.96054103777976,136.46028659145406,221.49488496875185,-3.8632192775004057,20.0,81.0
7594,Chuba Hubbard,CAR,RB,42.3,26,12.457959005408743,8.587221548187133,178.3470347481541,30.390494638607652,139.28200704432,217.98782496232633,-4.4138803735494605,21.0,82.0
6813,Jonathan Taylor,IND,RB,19.7,36,12.098072975819749,10.203067264050812,177.51631666162461,34.74815046078203,133.06822940179066,222.73982277826005,-5.244598460078947,22.0,83.0
7525,DeVonta Smith,PHI,WR,53.7,36,12.207631347599767,9.150713650723613,176.90104170771824,31.737767331687262,136.0710724672568,217.71110125129732,-8.439219517447071,25.0,84.0
8230,Ty Chandler,MIN,RB,,1,12.054846900672144,9.09713249213284,174.78555301958866,31.537769946137388,135.03812817094396,215.63138308252488,-7.9753621021149,23.0,85.0
4454,Kendrick Bourne,NE,WR,,1,11.917270098322728,9.451480392725076,174.19069098271015,32.18575971838193,133.20083014179457,216.81951814134857,-11.149570242455155,26.0,86.0
5947,Jakobi Meyers,LV,WR,94.7,25,12.167126475231738,8.113971632260819,174.13791200572132,29.076444077532383,136.75479759851822,211.4853814150954,-11.202349219443988,27.0,87.0
9488,Jaxon Smith-Njigba,SEA,WR,31.7,30,12.127523379878266,8.25585445790642,173.94215952363635,28.923432799457974,136.76101527744828,211.04920291536723,-11.398101701528958,28.0,88.0
9756,Jordan Addison,MIN,WR,84.3,24,12.006122170811643,9.071339528377742,173.84573442724428,31.145034273340062,134.2209656943939,214.39911102112922,-11.494526797921026,29.0,89.0
5846,DK Metcalf,PIT,WR,49.0,36,12.092116830537885,8.448464548386344,173.7329342453279,29.620872121275692,135.29875795975175,211.8884363276882,-11.60732697983741,30.0,90.0
8136,Rachaad White,TB,RB,140.7,26,12.141020256264401,7.778832070915523,172.12984435985732,27.746589302060706,136.603309141714,207.83703289570371,-10.631070761846246,24.0,91.0
11628,Marvin Harrison,ARI,WR,39.7,18,11.867545702718331,8.796376172682583,171.51364721237408,30.48602411678581,132.1147907107283,210.87663357201743,-13.826614012791225,31.0,92.0
8228,Jaylen Warren,PIT,RB,84.3,10,11.977095555296506,8.090779098846705,170.7191905540092,28.512959805246147,134.25448427591638,207.12397849602925,-12.04172456769436,25.0,93.0
2749,Raheem Mostert,LV,RB,251.5,18,11.33263255785553,11.088323483754099,170.66251170368292,36.065332534377184,125.65756595410545,218.15671647845096,-12.098403418020638,26.0,94.0
6803,Brandon Aiyuk,SF,WR,130.0,25,11.87187183342973,8.708908879495498,170.46069535364214,30.239370405522116,131.93731059789445,209.20305493209185,-14.87956587152317,32.0,95.0
8119,Jahan Dotson,PHI,WR,,1,11.640347021399652,9.451480392725076,170.1357903019685,32.06288657575901,128.76728129497823,211.92193766365702,-15.204470923196794,33.0,96.0
1466,Travis Kelce,KC,TE,63.7,36,11.861085714285712,8.324538522957138,170.062825165312,28.959251029695753,132.93474469337198,207.2783479392047,17.073289031629685,5.0,97.0
5248,Gus Edwards,,RB,,11,11.787522161249473,8.85396492974779,169.95814517301457,30.922801208715747,131.1735463540816,210.46292223138929,-12.80276994868899,27.0,98.0
7593,Trey Sermon,PIT,RB,,2,11.636643550624132,9.247344046777092,169.8541557827126,32.04467558274738,129.65081718027628,211.65173584555515,-12.906759338990952,28.0,99.0
10859,Sam LaPorta,DET,TE,53.3,34,11.964560968944097,7.6155347403439455,169.81268560926858,27.063666170757998,134.90358040725846,204.8769763376479,16.823149475586263,6.0,100.0
9997,Zay Flowers,BAL,WR,60.7,36,11.898054487179486,8.199008115400588,169.43346255830878,28.801602349240646,133.10821352270514,205.8597054097727,-15.906798666856531,34.0,101.0
5872,Deebo Samuel,WAS,WR,88.0,31,11.423642567958357,10.044828061432536,169.29903297198544,33.76668346724393,126.41739689173761,213.09462605026985,-16.041228253179867,35.0,102.0
3225,Tyler Boyd,,WR,,3,11.50163408521303,9.301199792175298,167.95496331368875,31.404324173635807,127.92946147433122,209.66995205656832,-17.385297911476556,36.0,103.0
5185,Allen Lazard,NYJ,WR,,1,11.455731636784266,9.451480392725076,167.4971848593839,31.360303523403168,127.8229273264189,208.05315454186635,-17.8430763657814,37.0,104.0
6806,J.K. Dobbins,DEN,RB,108.3,11,11.71508040172989,7.862572756363187,167.42733620264985,27.83256215327015,131.44315002805715,203.266879750372,-15.333578919053707,29.0,105.0
6790,D'Andre Swift,CHI,RB,61.0,33,11.733849740489712,7.501516676464806,166.85912446521613,26.492973625640623,132.54450400642315,200.87145663588097,-15.901790656487435,30.0,106.0
6801,Tee Higgins,CIN,WR,31.7,36,11.118555682475419,10.735478345454345,166.46893618007653,33.993966403282286,123.16727253566292,211.4901959413374,-18.87132504508878,38.0,107.0
5844,T.J. Hockenson,MIN,TE,63.7,26,11.661676571428572,7.499651196470044,166.39576323294764,26.678890590163125,132.6054989623571,200.8467342075527,13.406227099265323,7.0,108.0
BUF,Buffalo Bills,BUF,DEF,190.7,17,11.71943484022064,7.356742915605207,165.91936394612287,25.594496579766254,133.30726486417936,199.9160606808511,26.36510188378017,1.0,109.0
8151,Kenneth Walker,SEA,RB,42.0,36,11.39480032973072,9.168570339347271,165.5665226846181,31.266748411167193,126.26985240351796,206.1432793345636,-17.19439243708547,31.0,110.0
6783,Jerry Jeudy,CLE,WR,76.0,10,11.462867542983332,8.482325544130541,165.3407790717655,29.441313773297097,128.12335328046552,203.30530808355584,-19.99948215339981,39.0,111.0
3286,Demarcus Robinson,SF,WR,,1,11.201885482938113,9.451480392725076,164.9947623891167,31.616819512502374,124.51184297204217,205.88517054083334,-20.34549883604862,40.0,112.0
7021,Rico Dowdle,CAR,RB,151.0,5,11.501059254549961,8.088671997588003,164.80783698507307,28.625918118989347,128.14257149978243,202.06703828238793,-17.953078136630495,32.0,113.0
7611,Rhamondre Stevenson,NE,RB,111.7,26,11.46271122530635,8.241006545711778,164.71747799387518,28.456257777756004,128.50115720244426,200.70019359267644,-18.043437127828383,33.0,114.0
9229,Anthony Richardson,IND,QB,181.3,15,11.129005841463602,9.65606221761582,164.61825374606835,32.03498962155187,124.24338432554603,206.0142620205388,-89.0271621220158,34.0,115.0
7608,Khalil Herbert,IND,RB,,2,11.422357836338419,8.786676255090512,164.53218223591992,29.928931330794004,126.37507758731,203.23670953791054,-18.228732885783643,34.0,116.0
5967,Tony Pollard,TEN,RB,65.3,33,11.557506844965499,7.270231416122446,164.2152702326932,25.634188729663247,131.56927535504013,196.90566357214988,-18.54564488901036,35.0,117.0
7496,Nick Westbrook-Ikhine,MIA,WR,,1,11.171116252168883,9.451480392725076,163.8044365395373,32.016803786829534,122.31185936532223,205.4778595925686,-21.535824685628,41.0,118.0
8139,Zamir White,LV,RB,,1,11.254846900672144,9.09713249213284,163.6157894851434,31.04919562607224,123.58126797020152,203.90215196863213,-19.145125636560152,36.0,119.0
8676,Rashid Shaheed,NO,WR,157.0,7,11.169175830263919,9.207743659456783,162.91987506354218,30.774445153470946,124.01713819907538,202.65680878827717,-22.420386161623128,42.0,120.0
6130,Devin Singletary,NYG,RB,291.0,10,11.318244566937,8.021785322462078,162.5257652562471,27.535798144373764,127.76098047898928,198.22503011793648,-20.235149865456464,37.0,121.0
